confederate	8
dowdy	1
shoot]	1
lately	31
dam'st	1
'"lo	2
excommunication	1
rampir'd	1
trespass	18
casually	1
o'erflourish'd	1
venturous	5
discomfortable	1
fled--that	1
ellen	1
unhelpful	1
go-between	1
wave-worn	1
gage	15
floating	2
love-	14
shatter	1
'but	9
tester	2
desperately	4
thick-grown	1
workmen	3
understandeth	1
distractions	2
pail	2
dewlapp'd	1
inquire	15
cannot	759
infusion	2
peak	2
breast	93
hour	297
drink	154
perpetual	21
descried	4
uncouth	2
plunged	1
marriage	110
'honour'	1
furtherer	1
ditch'd	1
enter]	1
crum	1
anchovies	1
branches-it	1
pint	3
malefactors	2
mud	8
doricles	4
dying	46
opposing	3
heyday	1
answer'd	38
quondam	6
shrink	11
perforce	47
peremptorily	1
well-advis'd	1
manly	18
lowe	1
partake	8
shovels	1
dark	76
o'errate	1
wounded	38
revengingly	1
three-inch	1
assembled	10
patron	8
confiscate	5
upon	1729
subverts	1
shap'd	5
twenty-one	1
cabin	9
graciously	5
sandys	25
unwed	1
paysans	1
continent	12
quae's	1
qui's	1
employ'd	26
chiders	1
wire	1
dejected	5
thorn	9
vanishest	2
barnardine's	1
incision	6
resisting	1
harm's	1
celebration	5
stafford's	2
traces	1
hatch'd	8
edgeless	2
killeth	2
steering	1
alexanders	1
guienne	1
dipping	1
creation	10
overgorg'd	1
pried	1
severn's	2
frenchmen's	5
peculiar	7
acceptable	1
propugnation	1
progne	1
informs	1
slewest	1
berrord	1
run-say	1
animal	3
fumblest	1
producing	2
auspicious	6
child-bed	1
yes-	1
repealing	1
outdone	1
[miranda	1
icicles	3
fetches	3
pen)	1
blessings	20
lackeys	4
nile	6
amerce	1
brazier	1
officers-	1
assailants	1
card'nal	1
enters	15
encourage	4
regress-	1
frankly	10
connive	1
plodded	2
opposers'	1
usher	6
theseus'	4
well-nigh	2
chitopher	1
kibes	2
mutual	15
whenas	1
fork'd	2
pad	1
rioter	1
penitents	1
standers-by	3
forestalled	1
gloz'd	1
lanch'd	1
flexure	2
proving	1
inferring	1
circumstance-	1
goddild	1
swathing	1
pocketing	1
bread	22
o'erpressed	1
unsullied	1
candles'	1
unvirtuous	1
side-sleeves	1
condemning	2
populous	5
wolsey-here	1
musk	1
paddling	2
slaughterous	1
isis	8
lobbies	1
bed-fellow	2
mustering	1
weeded	1
gondolier	1
metre	3
lord-	43
council]	1
violated	1
cedar's	1
pump	2
rams	5
crawl	2
performers	2
vane	3
men-at-arms	1
urging	9
shepherdesses	2
his-	1
outsport	1
sorel	3
nuncle	17
five-and-thirty	1
marian	5
us'	1
subtle-witted	1
court-odour	1
heavenly-harness'd	1
howbeit	3
quaff	1
object	39
adopt	3
middle	21
numbers	43
gnats	5
hobby-horse	5
moping	1
hecate	10
three-foot	2
sounder	3
carper	1
hamstring	1
sweating	6
andromache	12
infectiously	1
pardon'd	9
alencon	48
vomit	4
dateless	4
temple-	1
infixed	1
sneap	1
heav'ns	3
deeper	12
attaint	7
'given	1
sufferance	23
freedom	33
droops	3
fangs	4
divideth	1
seese	1
cream-faced	1
'humphrey	1
tamer	1
fondness	3
'whoop	2
universal	14
learns	3
capulet	32
waded	2
married	148
cave-	1
amain	14
villany	11
ace	3
licence	4
indistinct	2
screws	1
astonished	1
valiant	149
liveries	6
parks	2
over-ripen'd	1
encouragement	2
beholders	5
fearless	3
pathways	1
thicken	1
fail'd	6
tears-	4
napkin	14
gloriously	1
staider	1
poisonous	10
leas'd	1
buy	100
right-	2
[applying	1
cour-la	1
wrinkles	14
adulterates	1
churchman	7
sending	12
suum	2
neptune's	9
p's	1
udge	1
daffest	1
sunshine	8
concern	11
albany	14
'wilt	1
peerless	7
pigmy	1
invite	19
oldest	3
fourth-	1
hearsed	1
superscript	1
temper-	1
sizzle	1
lost-	5
denial	9
pyramids	2
ingraft	1
chosen	20
happily	29
arm	139
pronounc'd	11
craz'd	2
suppress'd	3
forg'd	8
preachers	1
countenance-glad	1
narrowly	2
possibility	4
crossly	1
duer	1
inundation	4
shriver	1
hear	869
shoemaker	1
labours	10
quit	46
'now	5
scorn'st	1
tun'd	4
aristode	1
maskers]	1
cannoneer	2
earthlier	1
water-spaniel-	1
apology	5
getter	1
stinkingly	1
hatfield	2
cheater	6
kneels	12
occurrence	1
rex	2
urgest	2
bosom-	1
[starting	1
sickness	51
'wit	1
trinculo's	1
ensnareth	1
usurped	2
strangers-	1
robert	35
brooches	1
captainship	2
tam	3
hair]	1
greenly	2
procreant	1
saving	13
well-seeming	2
bearing-cloth	2
sex	25
drunkenly	1
dow'r	3
[saturninus	1
farms	1
maidhood	2
goddess-	1
wit	255
to	18892
permissive	1
practicer	1
unshorn	1
65	1
well-knit	1
hillo	1
crimeful	1
stings	10
flavius'	1
a-foot	2
excrement-	1
ovid	2
infant's	2
plood	1
spotless	7
ungrateful	6
sour	33
machines	1
knavish	7
sun's	9
chapels	1
recreant	13
stitches	1
enobarb	1
rigg'd	3
shrinks	3
griping	1
milky	3
levies	3
monday	7
sapphire	2
reft	4
prettiest	9
become	141
peace-parted	1
miscarry	13
broils	12
grandfather	13
defacers	1
process-	1
commonly	5
fitment	1
manlike	1
fro	3
tropically	1
holidays	1
mills	1
newest	4
flaw	5
notion-	1
musing	4
glassy	3
[enter	16
procrastinate	1
fencer's	1
crowning	2
element	10
act_4|sc_3	1
premised	1
utter	39
curtle-axe	2
uncivil	8
ransomed	2
parti-colour'd	1
pity	213
bracy	1
infold	3
factor	4
'naso'	1
drawn-there	1
owedst	1
crocodile	5
(2)	222
quote	5
[a]	1
pine	19
mordake	4
soft	118
sword-men	1
gnawn	1
broken-	1
gates	99
willingness	2
recover'd-desire	1
posthorses	1
valiantness	1
intermingle	2
siward	25
colleagued	1
purpose	203
impenetrable	1
green	104
questionable	1
cried	69
strong-bonded	1
tarquins	1
antony]	1
twigs	5
cesario-	1
awry	7
calendar	8
pap	3
awasy	1
journey's	2
whirled	1
hereford's	7
sheaves	1
perjured	5
polyxena	1
self-born	1
greekish	9
commander-	1
weapons-	1
shove-groat	1
science	2
humane	6
subsist	1
leur	1
lieutenant	73
gorboduc	1
pannier	1
lavinia's	3
quince's	2
so's	1
palamedes	1
scrowl	1
buckled	6
pope's	1
stinted	2
cranny	2
chambermaids	2
confounded	9
rank'd	4
conjunction	9
suspected	6
jews	1
moan-	1
71	1
traffics	1
tarries	2
note-book	2
hush	13
wench-	1
unshapes	1
'conjuro	1
flatterer	13
veil'd	3
sea-boy	1
fastolfe	10
fritters	1
secondarily	1
strangler	1
hope'	1
vanquished	5
ever-gentle	1
(dost	1
horseback-breaker	1
thinly	3
fall	296
englishman's	1
shot	44
punished	2
betideth	2
direct	34
wolvish	2
half	206
meagre	5
sword]	10
purpose-	4
match	81
draws	34
pow	1
tinsel	1
alive	89
leek	13
sometime	76
rabble's	1
gravediggers	1
set'st	3
mille	1
basset	11
billows	5
flocks	4
getting	10
oppress'd	9
truer-hearted	1
expir'd	2
twice-told	1
abates	1
daisied	1
cloak	27
rag-of-muffins	1
pray'd	14
sneaking	3
jewel'd	1
half-face	1
wroth	1
silling	1
roof's	1
miss	24
dissever	2
march-chick	1
vestments	2
sea-faring	1
txt	3
bring'st	4
57	1
dolorous	1
sham'st	2
trier	1
conclusion	28
commoner	9
cat-a-mountain	1
fallen	3
e'il	1
earns	1
think-flew	1
superflux	1
carrion-	1
abilities	5
alls	1
iago	362
agrees	5
bared	1
'leven	1
satisfying	3
couchings	1
supplied	9
arbitrate	5
eases	1
personally	3
consorted	7
unfurnish	1
o'ervalues	1
practisants	1
marshalship	1
confer	15
cambric	1
forsworn	61
out-vied	1
bestow'd	16
culling	2
fabulous	2
fleer'd	1
toll	4
cneius	1
gild	12
took	158
seacoal	3
fiercely	1
granted-	1
diurnal	1
off'ring	3
teeth	55
self-abuse	1
exact	9
'sfoot	1
jesters	2
blue-ey'd	1
uninhabited	1
cruel	70
unwonted	2
rebukeable	1
pillicock's	1
christendom)	1
salutes	4
agues	3
steep	11
eight-which	1
[passing	1
limbs	47
recreate	1
unreveng'd	2
murderers	17
fam'd	7
maintained	2
arviragus]	2
cyclops'	2
unsound	1
disdained	1
swagger'd	1
issue	110
handsomely	3
foppish	1
receiveth	1
bed	265
fair--'tis	1
pensioners	2
tartar	4
hell-kite	1
forgery	2
slish	1
semiramis-	1
surfeit-swell'd	1
direst	1
lookers-on	1
sate	2
allicholy	1
sententious	3
purge	20
strives	10
wether	2
harness	6
'henry	2
vaunter	1
least	101
fixeth	1
wainropes	1
saba	1
ten-times	1
med'cine	6
justled	1
snout	17
goad	1
halter'd	1
corns	2
aunt-	1
met	134
separated	4
flights	2
grief's	2
waken'd	2
knaveries	4
senate	40
misreport	1
foreseeing	1
thrice-renowned	1
cudgell'd	5
inquisition	2
missive	1
otter	3
revolting	4
summit	3
stooping	5
pained	1
herne	2
expedition	24
wandering	4
sharpness	3
strings	11
swung	1
wind	176
you-pray	1
redeemer	2
romeo-	1
unpitied	4
base	156
heart-hard'ning	1
unmannerd	1
appendix	1
pardoner	1
speaking	45
extraordinary	4
flown	7
attendant's	1
"	307
attorneys	1
party-	1
imbar	1
franchisement	1
elders	4
marriage--surely	1
key	28
crownets	2
him-every	1
inscrutable	1
twitting	1
drop	75
changeful	1
(edward	1
assaileth	1
scolding	6
posthumus	127
embassy	14
anoint	2
torch	22
coat	31
out-swell	1
brainless	1
two-and-twenty	3
overrul'd	3
ascii	2
audrey	31
bidden	1
bard	17
pother	1
108	1
necessity's	1
up]	4
coxcombs	4
skirr	2
[hero	2
seigneur	8
competence	1
beest	12
b)	1
tippling	1
now	2759
mutius'	2
waverer	1
[laurence]	7
persuade-the	1
allowable	1
razing	1
bonne	2
revives	3
sun-expelling	1
expostulate	5
privilegio	2
athenian's	3
sincerity	6
estimations	1
fan	16
king)	1
nebuchadnezzar	1
abbots	1
spangle	1
curtain'd	2
disparagement	2
sheathing	2
finer)	1
generations	1
apes	11
bass-viol	1
stepdame	1
nevil	2
unthankfulness	3
tell's	2
lovedst	2
o'er-snowed	1
is-'to	1
bitterly	9
engaol'd	1
hurlyburly's	1
compassing	2
conspir'd	4
mutiny	23
blackamoor	2
luna	1
"not"	1
wing	27
chroniclers	1
knaves'	1
erga	1
rowel	1
wit-snapper	1
fixture	3
peremptory	12
tombe	1
marvellously	2
drug-damn'd	1
toward	103
diminutives	1
struggles]	1
outspeaks	1
gelida	1
subsidies	1
birnam	11
thought'st	1
masking	1
cardinal-	1
couplet	1
hear't	2
project's	2
puzzle	1
probation	7
sightly	1
traders	4
begins	55
out-go	1
elysium	6
apples	3
dungeon	8
wenches'	2
fopped	1
fear's	1
-	333
razure	1
jester	8
you'	6
sheep-biting	1
blowse	1
philippe	2
fridays	2
lucifier	1
climbing	7
feeders	3
wallow	2
admonition	2
shot-free	1
well-rememb'red	1
descant	3
swiftest	6
heartlings	1
accusers	6
carcanet	2
fifteen	16
readins	1
god-god	1
ears-for	1
motley	11
geminy	1
philadelphos	1
commissions	3
augures	1
astonish'd	3
forgetting	5
toe	15
tuneable	2
whe'er	9
boundless	7
'run	1
vainly	9
briefness	2
kind)	1
bora	37
propos'd	5
perpetually	2
'stones	1
'i'll	3
leah	1
cornerstone	1
[peter]	1
lean-look'd	1
shades	3
hyen	1
fidius'd	1
hugeness	1
straitness	1
consolation-	1
hers	51
demigod	2
hast	583
gloucester'	1
county	29
quenchless	1
bellow	1
pour'd	6
peevish	27
cordelia]	1
true-anointed	1
father'd	2
you	13584
kitten	1
examinations	1
mars	42
mallows	1
place-	4
esperance	4
disturb	10
well-doing	1
admonishing	1
sleepest	2
breather	3
beguil'd	16
'truth	1
spok'st	3
magnificence	1
borrowing	4
counsel-keeping	1
before't	1
onion-ey'd	1
oppose	18
festinately	1
participation	2
dregs	7
mains	1
modern	10
heap'st	1
scratch	16
shouts	8
consents	6
giantess	1
letter	220
thunderbolt	5
prowess	3
labor-	1
naughty	15
respected	11
ix	6
rhapsody	1
slenderly	1
overhead	1
depos'd	19
knave-ford	1
associated	1
all-hating	1
unsought	3
worm-eaten	3
batt'ry	6
fleeces	1
rounds	5
flints	1
'where's	1
reinforc'd	1
immur'd	2
mall	2
[la	1
"willow	1
spherical	3
expert	4
himself-	6
closure	3
reverse	5
sorely	6
attorney'd	1
tuned	2
courses	16
travell'd	7
mails-	1
a-life	1
brew'd	3
understood	12
correction	21
[edmund	7
depths	1
covenants	4
ceases]	2
goldsmith	10
bestrew	2
rubb'd	3
hamlet	101
compounded	9
beacon	4
miscarries	1
freezing	1
untasted	1
fester	3
peseech	1
couple-	1
hoa	4
besides-a	1
lavinia	67
spectacles	8
hume	18
benches	2
disputation	1
clotens	1
gentle	361
linta	1
temple	27
foretell	4
forsook	8
ah	181
wringer	1
eden	1
uttering	2
diffidences	1
bezonian	1
'seese'	1
tribune	19
tendered	1
custody	3
worrying	1
croak	2
'beseech	1
sweetmeats	1
aidant	1
o'erstep	1
manhoods	1
eschew'd	1
(which	3
imperial	22
yesterdays	1
passing	35
sleeper	1
cloddy	1
mockeries	1
away'	1
villainies	4
act_3|sc_7	1
you-he	1
roof	16
unattainted	1
license	9
milkmaid	2
beams	24
truant	14
fetlocks	1
eternal	38
up-hear	1
'nebour'	1
rehearse	14
prophetess	5
bouts	1
traditional	1
providently	1
[rosencrantz	1
sharply	4
erection	3
milch	1
rots	1
glover's	1
web	11
shine-	1
fork	3
contents	26
'unhappy	1
thirtieth	1
sheaved	1
scholars	3
kindness'	1
uncompassionate	1
heraldry	5
jeering	1
swiftness	4
third-	1
degenerate	11
exchange	33
soften	5
cancelled	1
know	1637
highness-	2
competent	2
casual	2
fabric	4
perfectly	4
austerely	2
augmentation	1
shakespeare	268
novelties	1
misdeeds	1
pang	4
prest	2
iniquity's	1
hewing	1
-let	1
erst	6
florentines	2
reconcilement	1
mirth-moving	1
speak-a	1
big-	1
closely	8
muddied	3
mutinies	5
mutines	1
grained	4
curious-knotted	1
finely	10
bend	45
submits	1
confining	2
banish	37
foul-mouth'dst	1
chantries	1
adoration	2
promethean	3
inflaming	2
tarrying	4
despiteful'st	1
deja	1
well-divided	1
symbols	1
arms	247
money's	2
cloven	6
why-	2
oftentimes	7
ware-a	1
unparallel'd	3
amiss	36
promontory	6
star'd	1
ail	2
betray'd	18
currance	1
double	80
dieter	1
sisters	26
issued	5
pills	2
(in	1
occidental	1
metals	2
moulded	7
begetting	3
rememb'ring	5
flowing	5
overdone]	1
mais	1
slaying	1
'gin	1
'goneril	1
enactures	1
stately	9
bodies-	1
deesse	1
catch'd	4
anselmo	1
twine	2
turmoiled	1
excel	6
provoker	1
meant	49
childness	1
behalf-	1
beast's	1
32	1
tow'rs	4
sophister	1
well-born	1
guest-wise	1
ponton	1
bank	14
lieutenants	1
tenedos	1
cain's	2
maidenliest	1
dispraisingly	1
banner	4
demon	1
juno	16
rack'd	5
viper	3
streching	1
double-dealer	2
russian	5
child	227
totally	1
'fare	1
ceres	10
nicholas	12
jaques	86
butcher'd	3
''tis	3
cital	1
ponder	1
olivia]	1
inaccessible	1
sunders	1
findings	1
shivering	2
dobbin's	1
wants-	2
caper'd	1
accidents	14
watches	5
fontibell	1
casting	3
loveliness	2
[prince	1
village	5
not-to-be-endured	1
quicker	2
mellifluous	1
hig	1
lightnings	1
runagates	2
did	1622
condoling	1
have-at-him	1
kindle-	1
obedience-	3
long'st-	1
alcibiades'	1
bandied	1
unlock'd	1
untir'd	1
again]	7
disproportion	2
perdie	1
[offering	2
wander'd	2
"d	1
*either*	1
ungentleness	1
miss't	1
scots	8
flow)	1
unreclaimed	1
primrose	5
purely	1
claiming	1
devesting	1
variations	1
owl	18
seventeen	6
heap'd	8
gaging	1
hat	35
montacute	1
proportion'd	2
fellow-fault	1
swell'st	1
honourable	99
court-cubbert	1
emperal's	1
company	204
likes	27
portcullis'd	1
administer	1
banister	1
manners)	1
solum	1
prince-	1
grudges	1
gathers	1
alchemy	3
buckingham	252
select	2
mercenaries	1
eyelid	1
compliments	2
desirers	1
duty-	1
englishmen	6
shun	20
hood	7
omitting	2
tribes	3
thwartings	1
coher'd	1
whistles	1
armagnac	3
dispraise	10
true-love's	1
king-becoming	1
adventurous	2
nurses	1
melts	4
broking	1
lord	3009
dressings	2
tabled	1
je	28
coal-black	6
me--by	1
hospital	1
falls	71
keeping	20
compeers	2
[horns]	1
cilicia	1
nipple	2
murmur'st	1
prorogue	2
beavers	1
mixed	1
crete	5
aediles	8
corrupters	1
subdu'd	13
temper'd	9
fools	99
terrestrial	2
inexorable-	1
presented	18
chief-	1
barks	6
book-	1
royalty's	1
crost	1
adversity's	1
roars	6
treaty	6
small	91
unsuitable	2
same-	1
botcher's	2
fact	12
nobleness	15
'rivo	1
scythian	2
foragers	1
devising	1
may-	2
hags	4
cheveril	2
stay]	1
afresh	5
returned	7
deathsmen	1
handmaid	4
reform'd	4
simile	1
cambria	2
heads-is	1
trenching	1
trust-of	1
lipsbury	1
dwelling-house	1
exhalations	2
sciatica	2
yonder's	5
gratiano-	1
pacing	1
rud'st	2
maud	1
champagne	1
greyhound	7
scelera	1
gibbets	3
pashful	1
opposeless	1
mountant	1
panted	1
quarrels	18
(would	1
sour-ey'd	1
butcher	19
fowl	11
chargeth	1
beauty	199
intellect	4
balms	1
tortured	1
new-built	1
teacheth	3
andronicus	56
bosoms	26
strongest	6
demonstrative	1
kiln-hole	2
heartache	1
abbess	25
pillar	3
stricter	1
lightning	26
observ'd	10
gilliams	1
"caesar	3
heaves	2
nit	2
chimneypiece	1
caution-	1
embay'd	1
borne	78
mortimer-	1
importune	13
ill-erected	1
rice	2
you--	1
conferring	2
paltry	11
dankish	1
concealments	1
injunction	3
uncomprehensive	1
scolds	2
centaur	7
modo	2
fisting	1
taming	2
chat	12
helias	1
lancaster's	1
deuce-ace	1
arc	3
taber	1
defying	1
revolts	6
calibans	1
imitate	11
scatter	4
trademark	1
menteith	9
revania	1
maiden's	6
obedient	27
will'd	5
war-worn	1
exceptless	1
footman	5
mistrusting	1
unmellowed	1
re"	2
flamens	1
roar'd	12
sheen	2
greatness'	1
lucullus	15
dislodg'd	1
'our	1
ribbons	3
writings	2
invised	1
halfpenny	6
hallow	1
blockish	1
strangers'	1
subjects-	1
decent	1
flowerets'	1
strucken	8
cuts	14
hungerly	3
publish	9
shuns	4
sounded]	5
gained	2
ow'd	5
forslow	1
partakers	1
"tis	2
water	132
juno's	4
casa	1
ostler	7
renown	20
gaol	6
'sweep	1
all-obeying	1
matter-a	1
delays	7
aside	67
unmuzzle	1
driven	14
minutes	16
anger'd	4
hoots	1
surges	4
consider'd	9
ovidius	1
long'd	5
perigouna	1
servanted	1
disobedience	8
murther-	1
smelling	5
affirm	4
forefinger	2
militarist-that	1
spreads	2
caught	30
processors)	1
assumes	1
finch	2
mephostophilus	1
mori	1
flour	1
riot	14
lasses	1
passado	3
then-hark	1
undream'd	1
debase	3
pranks	9
earthquakes	1
grandchild	1
recoil	6
translated	5
controversy	11
80	1
yoke-fellows	1
warlike	58
trib	4
lycurguses-	1
hangings	3
nan	11
hack'd	11
descends]	1
titles	21
ebony	3
barking	2
cross-row	1
indurance	1
windsor	38
stares	2
o'er-wrested	1
flame-colour'd	1
summer-seeming	1
desp'rately	1
medicines	4
montague's	2
topas	16
china	1
sinking-ripe	1
fariner's	1
distempered	4
gallia's	1
mayest	5
self-affrighted	1
seen-	1
laboured	4
nimbly	4
colors	6
"twas	1
slily	6
wring	12
salary	1
discharged	4
casted	1
l'anglais	2
ev'd	1
shipwreck	2
ennobled	1
weet	1
'then'	1
cranks	1
perils	8
share	27
droppings	1
incessantly	1
tradition	3
consequence	17
principles	1
pittikins	1
smoked	1
colchos'	1
comest	9
wenches	20
blessedness	3
dispositions	6
thou'st	2
o-vocativo	1
taffety	1
sign	51
scatters	3
lump	6
accommodo	1
exits	1
graff	2
dido's	2
swallow	14
bringeth	2
courtly	7
factionary	1
urchinfield	1
roughly	6
dog-hole	1
cub	1
alengon	1
mouth'd	1
comart	1
behoof	2
implore	6
home	337
corrivals	1
cozenage	3
bruises	1
detests	2
insults	1
excellently	6
scorpions	1
chapter	1
tom	25
single	58
stoop	33
jewel]	1
sighing	10
free-	1
dusty	2
kern	2
'have	3
woman	314
distrain'd	2
unwedgeable	1
ever-pardon	1
spleenful	2
fragile	1
unfenced	1
'swounds	2
wanteth	3
lovely	53
unprevailing	1
requireth	1
wagtail	1
scarce-bearded	1
passport	2
beer	6
profit's	2
shanks	3
fight-	2
nod-	1
attain	9
berard	2
tinct	4
lour'st	1
modesty	50
consented	8
footfall	1
solemnize	2
earnest	37
madam's	1
canary	6
face	412
both-	3
lie-giver	1
withstood	1
costlier	1
silliness	1
revolutions	1
obedience	49
inroads	1
interim	11
accuseth	1
presumes	1
custalorum	1
indirection	2
lecher's	1
madams	2
fehemently	1
unletter'd	1
blanket	6
gibe	1
let's	257
stumblest	1
coveting	1
oxlips	2
kate-	3
noting	4
doubt'st	1
continuing	1
molehill	3
cradle	14
corruptly	1
torchbearers	2
eaves	2
hannibal	3
now-a-days	2
line-grove	1
behalf	43
array	13
unreverend	3
amid	1
advice	43
[wall	1
bequeath'd	2
niggarding	1
principal-	1
wet	19
scoured	2
umbra	1
learning-the	1
unwillingness	3
'england	1
slough	5
misspoke	1
alarms	1
marches	6
toby]	1
sendeth	1
piec'd	3
percussion	1
execute)	1
have's	1
fading	6
ribald	1
washford	1
'a-down	1
excusable	1
hither	292
pictures	8
shiver	1
culpable	1
eagle's	3
stiff	13
mars's	3
woods	15
housekeeper	2
semblance-	1
comme	1
fois	2
operate	2
employed	1
tott'ring	3
sink	34
mourners	3
fashion'd	10
vile	114
particular-	1
lifelings	1
breed-	1
bullet's	1
well-marry	1
sprite	5
repay	5
daw	2
assail'd	2
quality-	2
well-ent'red	1
appeared	6
hidest	1
mess	36
outswear	1
welshman	6
glide	3
temp'rately	2
godded	1
cadmus	1
um	1
heretic	7
fortresses	1
hurried	5
sunder	8
[exit	103
nob	1
countercheck	3
betimes	24
grapples	1
lath	5
grumblest	1
loose-	1
surveyors	1
smil'd	9
greatly	12
back-door	2
jollity	6
slay	26
briton-	1
alias	3
retention	4
clink	4
occupations	1
foster-nurse	1
swagg'ring	2
intending	2
executive	1
horror	15
tybalt's	9
heaping	2
ill-spirited	1
reformation	6
yielder	1
heresies	2
bleat	4
files-i	1
advise	39
greasy	10
misgiving	1
ensman	1
deceiveth	1
neighs	2
watchmen	6
recover'd	7
verges]	3
widower	4
uncleanness	1
soul-curer	1
carders	1
imbrue	2
bask'd	1
stores	1
orlando]	4
sparkling	8
unholy	3
mammets	1
superstitious	4
surmounted	1
codpieces	1
kisses-	1
fran	22
comfit-maker's	1
cheap-	1
dowerless	1
unworthier	1
self-assumption	1
font	1
marvellous	18
visitor	1
elf-skin	1
roof'd	1
ill-ta'en	1
pugging	1
kildare's	1
derby	30
indulgent	1
hoops	2
most	1180
roughness	1
parolles	173
zodiacs	1
discov'ry	1
remediate	1
intreasured	1
roisting	1
six-or-seven-times-honour'd	1
distemp'red	1
justify't	1
privacy	3
eyesight	7
foggy	3
'kind	2
burthens	1
here	2091
valiantly	5
act_4|sc_11	1
turncoat	1
106	1
signified	3
intend	53
chewing	1
duteous	10
clinquant	1
u's	2
slights	1
stranger-march	1
another'	1
jumpeth	1
griev'd	11
usuring	2
wak'st	5
concupiscible	1
stewards	1
causeless	3
posterity	10
beginning-	1
comfect	1
courtier	35
ear-wax	1
pelleted	2
o'erta'en	1
well-a-day	3
these	1319
act_3|sc_1	1
'alack	1
mad-brain	1
calve's	1
dallying	2
profess'd	6
thronging	2
keen	23
m'en	3
roughest	2
bibble-babble	1
underwrite	1
desdemona's	3
meilleur	1
taunts	7
nephews'	1
joy	190
collied	2
lendings	2
discoveries	3
a-birding	4
goest	14
athversary	2
stewed	1
portends	3
proceeded-	1
repaired	1
dissolved	2
indrench'd	1
southwark	3
hell-black	1
suffocate	3
disjoins	1
'"among	1
armies	12
fat	66
mewling	1
king-t'	1
mist	2
issueless	2
course-	2
true-the	1
whoremonger	1
'daughter-beamed	1
placentio	1
morgan	4
reserv'd	12
thick-ey'd	1
amiss-	1
this)	1
definement	1
two-fold	1
enwombed	1
indifferent	15
describes	2
urchin-shows	1
scribbl'd	1
lively	12
talking	24
turkey-cock	2
wares	3
professors	3
fellowship	15
bon'd	1
mulberries	1
ces	1
lamentation	10
slings	2
reasoning	2
lion's	20
larger	5
uncourteous	1
shooter	3
hammers	3
beseems	4
waters-on	1
heavy-gaited	1
grave-maker	2
syracusians	1
simples	5
ribands	1
offenceful	1
saint	124
v	99
unprovide	1
butterfly	3
outjest	1
pounds	17
traject	1
leopards	1
apoplex'd	1
fluxive	1
friar	181
boxes	1
pitched	2
poland	5
proffer'd	5
daisies	2
'longing	2
bards	1
value-	1
carriages	7
atwain	2
longed	1
aumerle]	2
keep'st	8
indenture	2
dug	6
o'ercrows	1
proteus'	1
compasses	1
recover	27
prick't	1
trial-the	1
herself]	1
offences	23
black-corner'd	1
enchants	2
sov'reign's	1
incaged	2
bowls	3
deceit	19
organs	7
undertakes	3
succeeds	3
seel	3
making	80
'years'	1
conscience	118
conspiring	1
courtezans	2
syllogism	1
137	1
grating	2
cozeners	3
lovell	39
flam'd	1
needless	11
fartuous	1
confections	1
handkercher	3
platforms	1
untender'd	1
intoxicates	1
ashamed	7
compell'd	16
voluptuously	1
s'	1
cullions	2
night-tripping	1
cozener	1
interchanging	2
a-horseback	3
subduements	1
chang'd	33
fleas	2
inseparate	1
leave-	3
shootie	1
quid	1
them-ding-dong	1
maria's	1
greets	11
yoke-devils	1
'conscience	1
fierceness	3
crest-fallen	1
pewter	2
pourquoi	1
"sir	1
wretch	57
peroration	1
lopp'd	8
egypt's	3
drawers	6
familiarity	3
unreasonably	1
freezes	2
suffer-	1
ribs	17
gathering	2
intents	19
unheard	2
noses-	1
pythagoras'	1
bakes	1
hares	4
titular	1
rebukes	4
philario's	4
downstairs	1
recovery	8
attendeth	1
[drawing]	1
enriches	1
guildenstern	25
'york	1
merchants'	1
sap-consuming	1
protract	2
disclos'd	6
ash	2
hound	13
covert'st	1
ord'ring	2
oes	1
o'er-read	3
consolate	1
hears-mine	1
urchins	3
easier	9
prig	2
overflown	1
help	313
watchman	17
ravished	3
mortal-breathing	1
point-device	1
unwrung	1
men'	1
missives	1
self-neglecting	1
clasp	2
re-answer	1
'cross-garter'd	1
internet	3
bearest	5
tearful	1
cutter-off	1
staineth	1
mightst	27
looker-on	4
'cerns	1
short-arm'd	1
mary	7
'con	1
assaying	1
insisted	1
common-hackney'd	1
was	2222
shelf	1
horum	2
down]	16
crow'd	1
milk'd	1
commission's	1
cato	11
clapper	1
disclaim	2
bans	2
iaculis	1
'slid	2
varro	16
a-repairing	1
thrush	1
confirmers	1
mistful	1
unmoved	1
tyke	1
kecksies	1
o'er-great	1
horse-drench	1
bosworth	2
norweyan	3
kindle	7
davy	42
franklin's	1
nerissa]	2
flattering	18
act_2|sc_7	1
repair	45
rheumatic	4
thitherward	1
week	29
chattering	1
trumpets'	2
none-	4
t's	2
fain	66
alarums]	1
forbade	2
a-high	1
promising	6
soldier-ship	1
ravishments	1
fawneth	1
staggers	4
wealthiest	1
tread	41
demetrius'	3
spans	1
soon-	1
clotharius	1
merchandise	7
awaken	1
verities	1
spider	9
o'er-dusted	1
honoured	7
hazard	40
wiles	2
anguish	6
roman's	2
loan	3
shuffl'd	1
gaudy	6
helms	4
off'rest	1
hives	1
'madam	2
immanity	1
informed	3
version	222
long	667
faring	1
eaten	19
three-pile	1
pack'd	8
unlearned	3
cherry-stone	1
precinct	1
sob	2
lucentio's	5
equivocation	2
beguiling	3
peasants	6
beggary-	2
exasperate	3
dolor	1
doit	8
linen	16
